is_muted,time_unmuted,is_speaking,speaking_duration,camera_on,hand_raised,hand_raise_count,message_length,hesitation_count,has_question,confidence_level,missing_assignments,grade_average,grade_trend,days_since_submission,late_submissions,struggle_label,_latent_p
1,154,0,13,0,0,1,19,1,1,29,1,45,74,3,2,1,0.9224443921413059
1,107,0,0,0,0,2,6,1,0,17,0,61,101,0,1,1,0.9219865592321043
0,127,0,0,0,0,0,0,0,0,35,1,66,107,0,0,0,0.06891319958138183
0,0,0,56,0,1,3,14,1,0,29,0,80,100,0,0,0,0.1609336833582874
0,102,0,37,0,0,0,0,0,0,13,3,84,119,0,3,0,0.01024681889400363
1,84,0,58,0,1,2,18,1,0,34,0,80,100,0,0,0,0.3709029216574538
1,0,1,85,0,0,1,11,2,1,28,0,80,100,0,0,1,0.4216159412075273
1,126,0,0,1,0,1,14,2,0,36,1,68,95,15,0,1,0.4315547687686083
1,0,0,0,0,0,0,0,0,0,0,0,80,100,0,0,1,0.7421896021890922
0,251,0,0,0,0,0,0,0,0,66,1,34,74,8,0,1,0.9150606962446005
1,3,0,20,0,0,0,0,0,0,9,0,80,100,0,0,1,0.5529608725227037
1,36,0,81,1,0,0,23,0,0,47,1,52,81,3,1,1,0.8754523170444496
0,353,0,204,1,0,3,50,0,0,84,0,80,100,0,0,0,0.03666196525684555
1,0,0,12,0,1,0,0,0,0,3,3,54,93,0,3,1,0.8238964088299673
1,0,0,0,1,0,2,0,0,0,40,0,80,100,0,0,1,0.30303317074877506
1,236,0,0,1,1,0,0,0,0,67,0,84,107,4,4,0,0.014102208177688732
1,134,0,46,0,0,1,44,0,0,52,1,46,81,0,2,1,0.9174292353569005
1,181,0,158,0,0,0,16,2,0,36,7,46,78,12,2,1,0.9319311562901567
1,119,0,41,1,0,0,14,2,0,30,2,81,120,2,2,0,0.13477681542919254
1,217,1,393,1,1,3,40,3,0,72,1,53,86,0,2,0,0.04822163400637873
0,170,0,82,1,0,0,22,0,1,60,7,49,93,8,1,0,0.20672185522570072
1,60,0,0,0,0,0,9,2,0,1,0,80,100,0,0,0,0.04427732646574854
0,44,0,0,1,0,4,0,0,0,75,0,80,100,0,0,0,0.010747992499764231
1,15,1,65,0,0,1,0,0,0,21,0,80,100,0,0,0,0.04667659593354451
0,90,1,73,1,0,0,12,1,0,62,0,80,100,0,0,0,0.011666666356145812
0,140,0,115,1,1,1,26,2,0,72,0,80,100,0,0,0,0.003243457126160718
1,28,0,0,0,0,1,25,2,1,23,0,53,83,25,1,1,0.8230154639700353
0,0,0,0,0,1,0,0,0,0,0,0,80,100,0,0,0,0.006794101273518783
0,43,0,18,1,0,1,48,3,0,38,9,34,70,11,5,1,0.9663219578885704
0,68,0,208,0,0,1,0,0,0,50,0,80,100,0,0,1,0.25136507043934225
1,436,0,0,0,0,1,0,0,0,39,0,80,100,0,0,0,0.18743891132465507
0,303,0,0,0,0,0,0,0,0,85,0,80,104,0,2,0,0.04881260311670549
0,233,0,17,0,1,0,15,0,1,39,0,62,97,2,1,0,0.012065704533671302
0,38,0,7,1,0,0,63,3,0,34,6,48,75,3,0,1,0.8791346746713325
1,187,0,0,1,0,0,0,0,0,65,4,66,88,4,1,1,0.6061389454369929
0,206,0,10,1,0,3,27,0,0,52,2,76,114,4,2,0,0.0028233436119914114
0,191,0,47,1,1,3,16,3,0,64,2,79,112,9,0,0,0.0028514873431430892
0,397,0,0,0,0,0,0,0,0,91,2,52,91,0,1,1,0.5041459135798718
1,118,0,0,0,0,0,0,0,0,20,0,80,100,0,0,0,0.008574138271693708
1,69,0,244,1,1,0,0,0,0,69,0,80,100,0,0,0,0.09122705580880662
0,157,0,38,1,0,0,15,0,0,44,0,86,134,0,1,0,0.005248132208910912
1,188,0,0,1,0,4,0,0,0,85,0,80,100,0,0,0,0.0010298825920821925
0,0,0,57,0,0,0,26,2,0,16,0,80,100,0,0,0,0.015077115903255162
1,239,1,72,0,0,0,17,1,0,36,0,80,100,0,0,0,0.012860936350964051
0,336,0,76,1,1,0,0,0,0,59,0,80,100,0,0,0,0.00044733756387576364
1,28,0,89,0,1,1,10,3,0,24,7,80,107,0,1,0,0.056889227558265004
1,0,0,0,0,0,0,0,0,0,0,6,52,88,0,3,1,0.8511699417991729
0,309,0,192,0,1,0,33,0,1,65,4,77,106,12,3,0,0.007449322822914692
1,128,0,30,1,0,0,11,0,0,41,6,80,109,0,1,1,0.6835186788250622
0,102,0,0,0,0,0,0,0,0,56,3,80,82,18,2,1,0.6045543481685394
1,150,0,0,0,0,0,0,0,0,71,1,56,81,1,0,0,0.052606284793574286
1,112,0,38,0,0,1,5,2,0,18,6,80,74,0,2,1,0.9967191017101744
1,0,0,76,0,0,1,0,5,0,1,0,80,100,0,0,1,0.5370074241466972
1,0,0,3,1,0,0,5,0,1,33,4,78,105,0,0,0,0.0063424072219756995
1,254,0,73,0,1,0,24,1,0,29,0,80,100,0,0,0,0.0035419563620127594
1,10,0,0,0,0,0,0,0,0,1,1,80,113,1,1,0,0.21564562548881003
1,0,1,67,1,1,1,0,0,0,73,1,57,101,0,5,0,0.20805367801095132
1,98,0,52,1,0,0,2,2,0,31,0,80,100,0,0,0,0.12230029990439305
0,86,0,0,1,0,1,0,0,0,69,5,37,83,0,1,0,0.44517109832228446
1,187,0,38,0,1,5,27,2,0,38,4,70,105,0,1,0,0.01745835646919667
1,176,0,232,0,0,0,47,0,0,51,2,43,85,10,0,1,0.8807079853322437
0,28,0,0,0,0,0,0,0,0,2,6,51,84,3,1,1,0.8583557216963732
0,239,0,131,1,1,1,4,1,0,57,10,60,89,0,4,0,0.5234707451240741
1,41,0,9,0,0,0,0,0,0,8,0,83,120,0,0,0,0.08462997038900315
1,77,0,61,0,1,0,0,0,0,17,5,60,97,0,6,1,0.8438168188611433
0,322,0,0,1,0,0,0,0,0,68,1,80,72,0,2,1,0.8120645163677999
0,361,1,169,1,0,3,49,0,0,85,2,45,79,6,3,1,0.9059306795900023
0,332,1,124,0,0,3,0,0,0,51,2,80,75,13,4,1,0.9726069514752822
1,101,0,234,1,0,2,27,5,0,64,1,80,74,8,4,0,0.9057446567810549
0,0,0,0,0,0,0,0,0,0,0,0,80,107,2,0,0,0.00041771687424210823
0,72,1,0,0,0,1,12,1,1,25,3,80,110,0,0,0,0.005215609421561339
0,564,1,325,1,1,2,27,2,1,92,0,80,100,0,0,0,0.001313759632007663
0,39,0,0,1,0,1,0,0,0,61,1,59,91,0,1,0,0.4122747508524412
1,0,0,0,1,1,1,0,0,0,33,0,80,100,0,0,0,0.2460381806660524
0,306,1,68,0,0,2,25,1,0,43,3,70,93,6,0,0,0.05426923843320578
1,66,0,62,1,0,0,0,0,0,53,0,80,100,0,0,1,0.3174728308523109
0,47,0,29,1,1,0,19,0,0,48,0,80,100,0,0,0,0.14394222539746357
0,93,0,40,1,0,3,0,0,0,61,0,80,100,0,0,0,0.005740965319682147
0,99,0,40,0,1,2,6,2,1,32,3,82,117,0,1,0,0.022914712788659693
0,252,0,102,1,1,3,32,0,0,67,0,80,100,0,0,0,0.00030703374600498816
0,200,0,102,1,1,6,39,1,0,87,0,57,90,4,2,0,0.05892133972759322
0,305,0,0,1,0,0,0,0,0,78,0,55,93,0,2,0,0.129276862380697
1,0,0,52,1,1,0,26,0,1,59,0,80,100,0,0,0,0.021712465705261395
1,0,0,0,1,1,0,0,0,0,27,4,55,97,11,2,0,0.7097731046544825
1,112,0,17,0,0,0,0,2,0,7,5,43,89,0,0,1,0.937951083796896
1,21,0,17,0,0,1,7,3,0,6,0,70,105,0,2,0,0.03743130508085397
1,271,1,204,0,0,0,9,0,0,41,1,73,109,6,0,0,0.0033485135063051137
0,410,0,0,0,0,2,0,0,0,50,4,57,87,0,6,1,0.4130412794387569
0,79,0,95,1,0,1,9,2,0,42,0,80,100,0,0,1,0.2478585684312453
0,276,0,212,0,0,2,29,1,0,61,0,80,100,0,0,0,0.0035256094684700512
1,131,0,31,1,0,1,22,1,0,56,0,80,100,0,0,0,0.07888816748807716
1,134,0,0,0,0,0,9,1,0,8,12,60,94,0,2,1,0.9024967854491407
0,293,0,182,1,1,1,17,2,0,73,2,65,94,0,0,0,0.0501434481901694
1,0,0,20,0,0,0,0,1,0,2,5,65,97,6,0,0,0.2724737162077933
0,8,0,31,0,1,0,0,2,0,5,4,50,92,7,4,0,0.5732709223659871
1,0,0,3,1,1,0,0,0,0,28,0,80,100,0,0,1,0.5028311376332635
1,44,0,73,0,0,2,0,0,0,29,0,85,109,0,0,0,0.00146742338484324
0,145,0,177,1,0,0,58,0,1,82,7,35,62,0,1,1,0.9874170808278302
1,19,0,44,1,0,0,61,0,0,44,5,47,79,0,3,1,0.916644154911256
1,49,0,58,0,0,2,14,3,0,29,2,77,102,6,0,0,0.07889291187285793
1,274,0,41,0,0,0,0,0,0,42,5,59,94,0,2,1,0.4027627379662522
1,11,0,0,0,0,0,0,0,0,2,1,57,82,11,0,1,0.5958466811601444
1,224,0,107,1,0,1,21,8,0,49,0,63,108,0,0,1,0.5027174671242509
0,10,0,68,1,0,0,20,1,1,48,0,80,100,0,0,0,0.0030538742433031847
0,337,1,156,1,0,0,25,2,0,72,2,76,110,0,0,0,0.0011303135268357464
1,288,0,0,0,1,1,0,0,0,31,2,55,93,0,3,0,0.1338053298308815
1,122,0,0,0,0,0,0,0,0,68,3,68,103,4,0,0,0.015346206632066263
0,412,0,216,1,1,1,41,0,1,95,1,57,99,4,0,0,0.1080817555501108
0,304,0,121,0,0,4,25,1,0,47,0,80,100,0,0,0,0.01830103874255204
1,138,0,45,1,0,0,19,0,1,52,0,69,109,4,0,1,0.1128506862792062
0,56,1,42,1,0,5,0,0,0,75,0,80,100,0,0,0,0.050468538884870504
1,23,0,0,0,0,0,0,0,0,5,9,61,89,6,1,0,0.25635782220987374
1,482,1,307,0,1,0,53,2,1,63,3,56,84,0,2,0,0.6111751793083028
0,216,0,102,1,1,9,26,0,1,96,0,64,108,0,0,0,0.009187377819802361
1,363,0,169,0,1,0,23,0,0,46,1,68,94,0,2,0,0.07071334638172642
1,222,0,97,1,1,3,2,1,0,51,0,75,108,2,5,0,0.021736613711924053
1,0,0,70,0,0,1,0,0,0,31,8,43,89,0,2,0,0.8287262424570538
1,0,0,49,1,0,0,0,1,1,35,4,55,98,0,3,1,0.8754160986353834
1,60,0,29,1,0,0,20,3,1,40,0,80,100,0,0,0,0.052987251971915006
1,309,0,107,1,0,0,0,0,0,61,1,89,114,0,2,0,0.038965778879383
0,106,0,80,0,0,0,14,3,1,42,6,74,107,8,2,0,0.04500795227903561
1,176,0,0,1,0,0,0,0,0,55,6,59,102,7,0,0,0.08643451833044363
1,117,0,0,0,0,0,0,0,0,26,2,48,82,10,1,1,0.9367115851487047
1,250,0,258,0,0,1,50,1,0,56,2,45,81,12,3,1,0.885009797372121
0,131,0,0,0,0,1,0,0,0,34,0,80,100,0,0,0,0.08272519513218042
0,239,1,144,1,0,2,25,0,1,93,0,80,100,0,0,0,0.018313933207535733
1,400,1,85,1,0,0,10,2,1,55,0,80,117,0,0,0,0.0022583718141365784
1,149,0,121,0,0,0,0,0,0,28,7,80,93,8,2,1,0.7574108864278454
0,0,0,0,0,0,0,0,0,0,0,4,53,87,20,8,1,0.8646237941638405
0,84,0,51,1,1,0,0,0,0,65,6,77,104,0,0,1,0.12061653724734876
1,107,0,176,0,1,1,15,1,0,45,0,92,115,4,0,0,0.00934301247361716
1,0,0,28,0,0,0,19,1,0,11,2,39,61,0,1,1,0.9373468564008202
1,56,0,2,0,0,0,12,3,0,0,0,68,89,3,1,0,0.4582578541253558
0,269,1,237,1,0,0,15,1,0,62,5,60,92,0,1,1,0.6741112661890757
1,0,1,37,0,0,0,0,0,0,7,0,57,92,11,2,1,0.574123759679395
0,99,0,74,0,1,0,6,2,1,46,1,80,101,0,0,0,0.34677807481658407
0,466,0,220,0,1,1,0,0,0,67,2,80,86,5,2,0,0.34452364305907934
0,74,0,0,0,0,1,14,1,0,14,3,72,112,6,3,0,0.02477373126103833
1,160,0,90,0,0,0,2,0,0,22,2,77,111,0,2,0,0.044101567674211715
0,40,0,10,0,0,1,76,0,0,26,2,48,86,0,2,0,0.21670941057577817
1,152,0,0,1,0,3,18,1,0,51,7,71,96,0,2,0,0.1229348037511831
1,243,0,0,0,0,0,0,0,0,62,0,80,100,0,0,0,0.005093144530348396
1,85,0,0,1,0,2,0,0,0,73,0,80,100,0,0,0,0.07694293861385966
1,18,0,36,0,1,1,18,0,0,34,3,72,107,4,3,0,0.032243346457202345
1,83,1,53,1,0,1,30,3,0,57,0,86,128,0,1,0,0.0003146962532122739
1,249,0,182,0,0,2,0,0,0,68,3,35,81,9,2,1,0.8830077305383996
0,44,0,99,0,1,1,22,0,1,61,0,80,100,0,0,0,0.002193571417521504
1,160,1,136,1,0,0,0,0,0,73,0,80,100,0,0,0,0.34176569544358504
1,0,0,0,0,1,0,0,0,0,0,7,71,102,12,1,0,0.04493597628734508
1,77,1,100,1,0,2,0,0,0,93,0,80,100,0,0,0,0.14595442414989881
1,264,0,95,1,0,0,20,4,0,53,0,80,100,0,0,0,0.032070563433586115
1,0,0,0,0,0,0,0,0,0,0,1,83,117,2,1,0,0.010467075656534297
0,42,0,51,1,0,2,0,0,0,89,0,80,100,0,0,0,0.004474340441563274
1,45,1,45,1,0,1,0,0,0,53,2,79,115,0,4,0,0.015010379298301521
1,232,0,41,0,0,0,17,1,0,19,0,80,100,0,0,1,0.35233102132167415
0,0,1,160,0,0,0,18,1,0,36,4,71,98,6,4,0,0.1273850150011703
0,226,1,188,0,1,5,32,3,0,50,2,93,124,0,2,0,0.0029061355558712937
0,154,0,0,0,0,0,19,2,0,11,0,72,101,0,0,0,0.05124503183720172
0,202,0,0,1,0,1,0,0,0,76,0,80,100,0,0,0,0.011069762062224691
0,99,1,55,1,0,0,0,0,0,65,1,71,95,0,1,0,0.10327844812528461
0,60,0,102,0,0,0,14,1,0,38,4,39,70,10,2,1,0.9543405671433355
1,0,0,55,0,0,0,28,4,0,21,0,80,100,0,0,1,0.6417772977957829
1,115,1,12,0,0,1,11,2,0,24,0,80,112,1,2,0,0.02717281191356906
1,0,0,0,0,0,0,0,0,0,0,4,53,79,0,1,1,0.993140128108772
1,0,0,12,0,0,0,1,0,0,8,0,65,98,7,4,0,0.6364077787448302
0,175,0,259,1,0,4,21,2,0,70,6,54,92,2,2,0,0.11620217182300027
0,89,0,20,1,1,1,35,1,0,57,1,37,78,3,1,0,0.8168798866202959
0,25,0,27,0,1,3,19,0,1,47,0,80,100,0,0,0,0.03886319395496832
0,149,0,24,1,0,0,12,5,1,30,2,58,87,15,3,1,0.8682303585015121
1,58,1,68,1,1,1,39,1,0,73,1,80,75,11,1,1,0.9797742187337004
1,62,1,135,0,0,0,0,0,0,46,1,31,74,3,3,1,0.9798696709796149
1,168,0,3,0,0,0,0,2,0,5,0,80,100,0,0,0,0.4259217387692413
1,161,1,247,1,0,0,26,1,0,67,2,55,97,0,2,1,0.1581571925984582
1,26,1,0,1,0,0,13,2,0,23,2,63,84,0,2,1,0.5997335707323003
1,73,0,51,1,0,0,9,1,0,32,0,80,100,0,0,0,0.1534199973580762
0,542,0,117,1,1,1,16,1,0,62,0,79,108,12,1,0,0.03209819592278281
1,0,1,59,0,1,0,0,6,0,0,1,55,89,0,1,1,0.9000958724820838
1,131,0,1,0,0,0,0,0,0,7,0,80,100,0,0,1,0.4420252161388788
0,88,0,10,0,0,0,17,0,0,17,2,80,97,0,2,0,0.06642460984623662
1,47,1,65,0,0,1,15,6,0,26,3,80,115,1,1,1,0.038765980135248686
1,5,0,58,0,0,0,5,3,0,17,1,66,107,2,3,1,0.3918494074618217
0,338,0,40,0,0,1,30,0,0,40,0,80,104,3,1,0,0.031071009161437173
0,117,0,218,0,0,0,0,0,0,45,9,38,80,18,8,1,0.9813411964674473
1,5,0,0,0,1,0,3,3,0,0,4,85,111,8,3,0,0.4241580696300842
0,353,0,76,1,0,1,0,0,0,69,5,80,119,0,0,0,0.0018857786325165017
1,182,0,139,0,0,3,26,1,0,52,2,75,102,13,2,0,0.029577365116489146
0,460,1,309,1,1,1,59,0,0,84,0,80,100,0,0,0,0.0009764342184809603
1,103,1,23,1,0,0,17,0,0,53,0,80,100,0,0,0,0.029014181866639958
0,6,0,48,0,0,3,25,2,0,29,0,80,100,0,0,0,0.003835759573910944
1,51,0,0,1,0,0,0,0,0,50,3,54,99,9,1,0,0.06260932007683033
1,270,0,93,0,0,2,0,0,0,47,1,77,113,0,0,0,0.15480780059792934
1,93,0,0,1,0,0,0,0,0,60,0,80,100,0,0,0,0.020765780191245573
0,50,0,19,0,0,2,0,0,0,36,2,79,109,10,0,0,0.2471534739096516
1,28,0,41,0,0,0,9,5,0,11,0,80,100,0,0,0,0.09830622420603448
1,213,0,122,1,0,0,19,2,0,49,5,46,84,0,6,1,0.9085372386904144
1,124,0,294,0,0,0,0,0,0,46,2,34,76,2,0,1,0.9892475454793632
0,38,0,0,0,0,0,0,9,0,0,0,76,116,2,3,1,0.5879270519091676
1,85,0,0,1,0,1,2,1,0,26,2,90,125,0,5,0,0.012172811356425702
0,135,0,130,0,1,0,58,4,0,38,0,80,100,0,0,0,0.02623344905220708
1,0,0,79,0,0,0,0,0,0,33,0,80,100,0,0,1,0.14285015859882955
1,0,0,0,0,0,0,8,3,0,0,8,54,93,3,0,0,0.8997008433739401
1,0,0,4,0,0,0,0,1,0,0,0,80,100,0,0,1,0.8739509232583296
0,0,0,0,1,1,2,0,0,0,67,0,75,108,0,2,0,0.007624725202696251
1,0,0,0,0,0,0,8,3,0,0,0,80,100,0,0,0,0.21714426543470738
1,149,0,0,0,0,0,0,0,0,93,0,80,100,0,0,0,0.012277048512096565
1,213,0,0,0,0,0,0,0,0,65,0,80,100,0,0,0,0.3061814763764458
0,290,0,203,0,0,2,0,0,0,65,1,65,107,2,1,0,0.02122409401552059
0,136,1,52,1,0,3,20,0,1,95,0,80,100,0,0,0,0.0052008480725233295
0,256,0,202,0,0,4,16,1,0,58,12,81,117,0,0,0,0.009268633714281336
0,82,1,34,1,0,5,28,1,0,77,2,50,86,0,11,1,0.8081711991212173
1,216,1,26,1,0,1,14,0,0,53,7,69,102,0,0,1,0.6472224052220787
1,36,1,0,0,1,0,0,0,0,4,7,56,87,1,1,0,0.5390178433248975
1,123,1,49,1,1,3,0,0,0,85,0,80,100,0,0,0,0.018086052558824516
1,37,0,15,0,1,1,15,1,0,14,14,80,77,6,3,1,0.9949465961991847
1,0,0,0,0,0,0,9,3,0,0,0,80,100,0,0,1,0.45554584076938226
1,190,1,139,1,1,0,30,2,1,78,0,80,116,0,1,0,0.002658811098148345
1,0,0,0,1,0,1,0,0,0,56,1,72,109,3,0,0,0.009815907862648956
0,201,0,0,1,0,0,23,3,0,35,0,80,100,0,0,0,0.028229685964911162
0,78,0,0,0,0,0,0,0,0,17,3,65,103,8,0,0,0.027979819705233312
0,55,0,2,0,0,0,12,1,0,6,3,64,101,12,3,0,0.13103016894281155
1,215,0,199,1,1,0,32,1,0,71,7,80,108,10,1,0,0.04024409350467102
1,0,0,0,1,0,0,0,0,0,44,10,38,81,0,1,1,0.9702293989028435
0,41,0,287,1,0,0,0,0,0,69,1,42,77,0,2,1,0.9782120900410232
0,199,0,125,0,0,2,26,0,0,63,1,87,119,0,2,0,0.003746660968743905
1,276,0,103,1,0,2,2,1,0,50,0,80,100,0,0,0,0.06898143927748754
1,0,1,18,1,0,1,9,8,0,18,13,64,99,0,3,1,0.6339172746377112
1,206,0,184,1,1,2,24,0,0,74,2,87,126,3,0,0,0.0024100373000635737
1,60,0,25,0,0,0,22,1,1,31,0,80,100,0,0,0,0.03139116061476555
1,55,0,0,0,0,0,0,0,0,13,0,65,99,2,0,0,0.008652066500103228
0,672,1,78,1,0,2,31,0,0,74,4,70,109,0,3,0,0.005030525005745037
0,302,1,209,0,0,2,23,0,1,74,0,80,100,0,0,0,0.013910695705232866
1,43,0,0,0,0,0,0,0,0,37,0,80,100,0,0,0,0.0076138247009487105
1,188,0,28,1,0,0,22,3,1,51,0,80,100,0,0,0,0.006414524658387952
0,162,0,117,0,0,1,0,3,0,19,0,80,100,0,0,0,0.17926275602757621
0,263,1,49,1,0,0,22,1,0,56,2,50,91,0,0,0,0.02042636304088816
1,72,1,68,0,1,1,13,3,0,36,0,80,121,3,2,0,0.0026141204390541816
1,368,0,77,0,1,0,25,6,0,20,0,72,110,0,0,0,0.059537071073064
1,236,0,119,1,0,2,0,0,0,85,3,44,85,13,5,1,0.9467483145483072
1,71,0,27,0,0,0,26,2,0,13,3,80,124,1,0,0,0.0006586044500126761
1,115,0,108,1,0,0,0,0,0,80,0,59,88,9,1,0,0.0856866980255157
0,101,0,15,0,0,0,11,1,0,17,0,80,100,0,0,0,0.06316475737440991
0,452,0,92,1,1,0,25,1,0,61,0,80,100,0,0,0,0.006991037962168235
0,663,0,0,1,1,0,0,0,0,78,0,50,78,11,6,0,0.6588647800590108
1,113,0,42,0,0,0,0,0,0,30,1,38,82,13,0,1,0.9429214902744439
0,32,0,0,1,0,3,14,1,0,36,0,80,100,0,0,0,0.020216350724187367
0,116,0,108,0,0,1,12,7,0,30,1,61,104,5,2,0,0.6752060672171875
0,179,0,50,0,0,3,24,0,1,52,4,51,94,3,0,0,0.22459141361239715
0,157,0,18,0,0,1,0,0,0,31,1,75,107,3,2,0,0.029884049696777888
1,10,1,129,0,1,0,10,5,0,11,5,40,82,0,1,1,0.9607297016689621
1,145,0,0,0,0,0,0,0,0,30,1,80,108,2,0,0,0.028918828321403106
0,124,0,19,0,0,1,0,0,0,23,7,39,72,0,7,1,0.9853554532541686
1,0,0,30,1,1,1,26,0,1,68,1,72,110,0,1,0,0.03150863312061285
1,0,1,58,0,0,0,0,0,0,20,10,41,79,3,2,1,0.9829463886422937
1,263,0,0,0,0,0,2,8,0,1,2,80,112,0,0,0,0.07823012388150163
0,189,0,0,0,0,0,0,0,0,74,2,80,104,0,1,0,0.00569922188344163
0,118,0,0,0,0,2,0,0,0,20,2,52,86,2,3,0,0.7756195535691522
1,55,0,58,1,0,0,8,1,0,33,0,80,100,0,0,1,0.3371120748246358
0,49,0,45,0,1,0,8,6,0,0,2,80,101,5,3,1,0.5069800081745164
0,155,0,0,0,0,0,0,0,0,100,0,48,86,8,2,0,0.041267813530017794
1,2,0,78,0,0,0,49,0,0,45,2,44,88,0,2,0,0.8072895984861773
0,326,1,203,0,1,2,20,5,1,57,0,80,100,0,0,0,0.04390146151796293
0,0,0,8,0,0,0,0,0,0,2,2,80,84,0,3,1,0.9130756511267871
0,429,1,281,0,1,2,36,2,0,61,0,80,100,0,0,0,0.0020512076233861346
1,89,0,36,1,0,4,7,4,0,37,0,80,100,0,0,0,0.18637528733793451
0,0,0,5,1,1,3,0,0,0,42,0,65,97,5,0,0,0.04091013709707391
1,235,1,113,1,0,1,9,1,1,79,0,80,90,8,1,0,0.28043803348104734
1,101,0,15,1,1,1,10,1,1,46,0,77,107,0,2,0,0.03164310594565775
0,71,0,71,0,0,1,23,0,1,67,0,80,100,0,0,0,0.001766934560819156
0,129,0,0,1,0,0,13,2,0,26,3,61,95,0,3,1,0.7745818844258606
1,0,0,1,1,0,2,11,6,0,21,1,38,77,0,4,1,0.9460285297319119
1,0,0,13,0,0,1,3,1,1,22,0,80,100,0,0,1,0.7624903602443266
1,24,0,0,0,0,0,0,0,0,4,0,80,96,0,6,0,0.501152931305574
1,11,0,0,0,0,0,0,0,0,3,2,78,112,1,1,0,0.006827735589530942
1,211,0,0,1,0,3,0,0,0,98,4,80,89,1,1,1,0.41734685653035364
0,236,1,118,1,1,0,29,1,0,68,1,79,117,2,0,0,0.0009846491286352509
1,42,0,0,0,0,0,17,3,1,12,0,71,104,0,0,0,0.0015604423354229808
0,256,0,0,1,1,0,0,0,0,39,5,52,92,15,1,1,0.507711498038803
0,248,1,125,0,0,6,28,1,0,49,0,80,100,0,0,0,0.00503010770584646
0,394,1,96,1,0,1,25,0,0,62,4,56,82,0,3,0,0.5826288548454754
0,550,0,0,0,0,0,0,0,0,100,4,89,116,5,4,0,0.003040818362771876
1,0,0,0,1,0,1,15,1,0,30,7,67,95,6,5,1,0.7142375697070278
1,100,0,0,0,0,4,0,0,0,33,0,80,100,0,0,0,0.005852594177453153
0,143,0,64,1,0,2,25,0,0,63,4,64,98,4,1,0,0.2280979609735452
0,424,1,131,0,1,3,20,2,0,52,0,79,110,0,2,0,0.005335752171102523
1,0,0,108,0,0,0,30,2,0,33,0,80,100,0,0,0,0.009844526176549906
1,167,0,0,1,0,4,0,0,0,97,2,80,116,3,1,0,0.004664515040469271
1,24,0,238,0,0,5,39,0,0,56,5,80,84,7,0,1,0.9087004851220158
1,86,1,24,1,0,0,9,3,0,22,0,80,100,0,0,0,0.09784592076969513
1,0,0,64,0,0,1,3,0,0,27,1,70,102,7,2,1,0.39979288240785815
1,29,0,0,1,0,0,0,0,0,29,3,80,94,7,2,1,0.7980926592136592
0,349,0,0,1,1,1,0,0,0,89,0,80,100,0,0,0,0.010185263603990684
1,153,0,121,0,1,1,0,0,0,35,0,80,100,0,0,0,0.0986802876808843
0,248,0,120,0,0,0,12,2,1,51,1,68,110,0,1,0,0.008079340383136673
0,234,0,103,1,1,2,44,0,1,100,1,80,110,11,6,0,0.009945927606538568
1,0,0,57,0,0,1,13,0,0,20,0,81,111,0,3,0,0.04506810476077145
0,155,0,0,1,0,0,10,11,0,25,9,58,89,0,3,1,0.6386446020077136
0,112,0,123,0,0,1,18,1,0,48,2,54,88,13,1,0,0.25793433841453717
0,46,1,33,0,0,0,18,1,0,23,0,80,111,0,1,0,0.015281954494194483
1,200,1,192,0,1,3,27,1,0,61,0,43,83,6,0,1,0.8238697374109005
1,0,0,61,0,0,0,10,9,0,0,0,80,100,0,0,0,0.07507174987836528
1,169,0,0,1,1,2,0,0,0,92,2,34,66,8,6,0,0.9499668604634262
0,44,0,68,0,0,1,4,1,0,25,0,80,100,0,0,0,0.5010510415721853
1,79,0,14,0,1,0,9,4,0,3,2,69,95,6,1,1,0.608587861719305
0,128,0,58,1,0,3,22,3,0,52,0,80,100,0,0,0,0.0048055532572126615
0,134,0,81,0,1,1,61,1,0,54,0,80,100,0,0,0,0.0008174409072753051
1,9,1,10,0,0,1,0,8,1,5,2,36,79,23,7,1,0.99632058464575
0,92,1,90,1,0,1,0,0,0,63,15,80,103,7,3,1,0.2624246273602928
0,198,1,49,1,0,1,12,1,0,60,1,81,120,1,3,0,0.0018706285612328393
0,265,0,0,1,0,1,24,0,0,52,1,47,87,0,3,1,0.12636174620598173
1,35,0,30,0,1,1,0,5,1,6,0,70,115,0,3,1,0.45368871969546015
0,43,0,0,0,0,0,0,0,0,18,12,48,87,0,0,1,0.49991059048465386
1,39,0,92,1,0,0,5,2,0,37,1,69,97,11,2,1,0.8886998689055146
1,337,0,216,1,0,1,37,1,1,87,1,47,92,5,3,1,0.5939973929280401
0,102,1,32,1,0,2,10,2,0,66,2,54,96,25,6,0,0.15557123233005338
1,30,0,0,0,0,0,0,0,0,2,0,80,100,0,0,0,0.029002750984219134
0,552,0,297,1,1,7,0,0,0,100,0,80,100,0,0,0,0.004091988940138592
1,7,0,67,1,0,0,17,6,0,32,4,80,68,3,0,0,0.9874095106030238
1,0,0,25,1,0,1,0,0,0,42,0,80,100,0,0,0,0.5345675873119846
1,67,0,82,1,0,0,23,1,1,64,3,69,101,0,2,0,0.04581525880701055
1,257,0,0,0,0,2,0,0,0,44,3,59,95,0,4,0,0.2604095732957511
1,84,0,424,0,0,1,35,0,0,52,4,80,86,5,4,1,0.6893037368449604
1,84,1,11,0,0,1,21,1,0,20,0,80,100,0,0,0,0.18343112192989128
